# SalesOrderID,OrderDate,DueDate,ShipDate,Delivery Time (in days),Delivery Status,OnlineOrderFlag,CustomerID,ContactID,SalesPersonID,Sales Person,TerritoryID,Country,ShipToAddressID,TotalDue,salesreasonId,Sales Reason
72419,2004-06-07,2004-06-19,2004-06-14,7,On time,1,26647,19066,,#N/A,4,US,28967,929.1282,0,#N/A
72420,2004-06-07,2004-06-19,2004-06-14,7,On time,1,16000,2519,,#N/A,6,Canada,12345,2673.0613,0,#N/A
72421,2004-06-07,2004-06-19,2004-06-14,7,On time,1,24309,17023,,#N/A,6,Canada,26909,1342.4093,0,#N/A
72422,2004-06-07,2004-06-19,2004-06-14,7,On time,1,24332,11257,,#N/A,6,Canada,21127,1367.7911,2,On Promotion
72423,2004-06-07,2004-06-19,2004-06-14,7,On time,1,25063,17680,,#N/A,1,US,27568,2673.0613,0,#N/A
72424,2004-06-07,2004-06-19,2004-06-14,7,On time,1,28257,17765,,#N/A,1,US,27653,2649.8453,1,Price
72425,2004-06-07,2004-06-19,2004-06-14,7,On time,1,15916,17667,,#N/A,6,Canada,27555,2719.394,1,Price
72426,2004-06-07,2004-06-19,2004-06-14,7,On time,1,28195,15027,,#N/A,6,Canada,24903,635.3529,0,#N/A
72427,2004-06-07,2004-06-19,2004-06-14,7,On time,1,24323,9787,,#N/A,4,US,19647,663.5083,2,On Promotion
72428,2004-06-07,2004-06-19,2004-06-14,7,On time,1,24221,14489,,#N/A,4,US,24360,612.1369,10,Other
72429,2004-06-07,2004-06-19,2004-06-14,7,On time,1,22137,11894,,#N/A,4,US,21764,1308.8283,1,Price
72430,2004-06-07,2004-06-19,2004-06-14,7,On time,1,21929,19821,,#N/A,4,US,29727,1307.7344,2,On Promotion
72431,2004-06-07,2004-06-19,2004-06-14,7,On time,1,21937,19911,,#N/A,4,US,29817,1253.5894,1,Price
72432,2004-06-07,2004-06-19,2004-06-14,7,On time,1,18091,14218,,#N/A,6,Canada,24088,1934.8329,1,Price
72433,2004-06-07,2004-06-19,2004-06-14,7,On time,1,22637,6658,,#N/A,10,Great Britain,16498,1895.0419,1,Price
72434,2004-06-07,2004-06-19,2004-06-14,7,On time,1,14164,9693,,#N/A,8,Germany,19553,620.4354,2,On Promotion
72435,2004-06-07,2004-06-19,2004-06-14,7,On time,1,18173,17184,,#N/A,10,Great Britain,27071,2681.8792,1,Price
72436,2004-06-07,2004-06-19,2004-06-14,7,On time,1,25484,9780,,#N/A,7,France,19640,2728.3003,2,On Promotion
72437,2004-06-07,2004-06-19,2004-06-14,7,On time,1,13646,16427,,#N/A,9,Australia,26313,2634.3974,5,Manufacturer
72438,2004-06-07,2004-06-19,2004-06-14,7,On time,1,26549,13881,,#N/A,9,Australia,23751,639.1983,10,Other
72439,2004-06-07,2004-06-19,2004-06-14,7,On time,1,28132,13821,,#N/A,9,Australia,23691,606.6229,1,Price
72440,2004-06-08,2004-06-20,2004-06-15,7,On time,1,13182,12692,,#N/A,1,US,22562,132.6,6,Review
72441,2004-06-08,2004-06-20,2004-06-15,7,On time,1,19580,5904,,#N/A,9,Australia,15739,132.5337,1,Price
72442,2004-06-08,2004-06-20,2004-06-15,7,On time,1,18279,14687,,#N/A,9,Australia,24560,72.8748,1,Price
72443,2004-06-08,2004-06-20,2004-06-15,7,On time,1,12369,3455,,#N/A,9,Australia,13290,29.8019,1,Price
72444,2004-06-08,2004-06-20,2004-06-15,7,On time,1,14100,11199,,#N/A,9,Australia,21069,44.1779,1,Price
72445,2004-06-08,2004-06-20,2004-06-15,7,On time,1,19578,1918,,#N/A,9,Australia,11738,59.659,4,Television Advertisement
72446,2004-06-08,2004-06-20,2004-06-15,7,On time,1,14682,11408,,#N/A,9,Australia,21278,55.239,1,Price
72447,2004-06-08,2004-06-20,2004-06-15,7,On time,1,13026,11491,,#N/A,9,Australia,21361,55.239,1,Price
72448,2004-06-08,2004-06-20,2004-06-15,7,On time,1,13634,11980,,#N/A,9,Australia,21850,132.6,6,Review
72449,2004-06-08,2004-06-20,2004-06-15,7,On time,1,19941,2736,,#N/A,10,Great Britain,12565,2628.7508,1,Price
72450,2004-06-08,2004-06-20,2004-06-15,7,On time,1,19420,3243,,#N/A,8,Germany,13077,2604.4298,2,On Promotion
72451,2004-06-08,2004-06-20,2004-06-15,7,On time,1,16278,15246,,#N/A,8,Germany,25126,606.6229,1,Price
72452,2004-06-08,2004-06-20,2004-06-15,7,On time,1,11752,18264,,#N/A,9,Australia,28155,57.4158,1,Price
72453,2004-06-08,2004-06-20,2004-06-15,7,On time,1,26194,3270,,#N/A,4,US,13104,73.9687,1,Price
72454,2004-06-08,2004-06-20,2004-06-15,7,On time,1,11820,9862,,#N/A,6,Canada,19723,38.6529,1,Price
72455,2004-06-08,2004-06-20,2004-06-15,7,On time,1,23150,10146,,#N/A,4,US,20010,54.3881,10,Other
72456,2004-06-08,2004-06-20,2004-06-15,7,On time,1,23388,6636,,#N/A,4,US,16476,77.3169,1,Price
72457,2004-06-08,2004-06-20,2004-06-15,7,On time,1,14567,3511,,#N/A,6,Canada,13346,16.5529,1,Price
72458,2004-06-08,2004-06-20,2004-06-15,7,On time,1,21262,8566,,#N/A,4,US,18419,76.2119,1,Price
72459,2004-06-08,2004-06-20,2004-06-15,7,On time,1,18977,4562,,#N/A,1,US,14397,142.5119,1,Price
72460,2004-06-08,2004-06-20,2004-06-15,7,On time,1,18550,19632,,#N/A,4,US,29538,71.2394,1,Price
72461,2004-06-08,2004-06-20,2004-06-15,7,On time,1,16923,4808,,#N/A,1,US,14643,66.2779,1,Price
72462,2004-06-08,2004-06-20,2004-06-15,7,On time,1,23009,3668,,#N/A,6,Canada,13503,8.0444,1,Price
72463,2004-06-08,2004-06-20,2004-06-15,7,On time,1,15835,3800,,#N/A,4,US,13635,103.8369,1,Price
72464,2004-06-08,2004-06-20,2004-06-15,7,On time,1,14408,18997,,#N/A,4,US,28898,72.8858,1,Price
72465,2004-06-08,2004-06-20,2004-06-15,7,On time,1,13934,16106,,#N/A,1,US,25992,34.2219,1,Price
72466,2004-06-08,2004-06-20,2004-06-15,7,On time,1,16402,17504,,#N/A,10,Great Britain,27392,5.514,1,Price
72467,2004-06-08,2004-06-20,2004-06-15,7,On time,1,18138,13896,,#N/A,7,France,23766,83.9469,1,Price
72468,2004-06-08,2004-06-20,2004-06-15,7,On time,1,25687,8405,,#N/A,10,Great Britain,18258,14.3429,1,Price
72469,2004-06-08,2004-06-20,2004-06-15,7,On time,1,20137,2135,,#N/A,8,Germany,11956,87.2508,1,Price
72470,2004-06-08,2004-06-20,2004-06-15,7,On time,1,20906,12585,,#N/A,10,Great Britain,22455,35.6694,10,Other
72471,2004-06-08,2004-06-20,2004-06-15,7,On time,1,26877,13655,,#N/A,10,Great Britain,23525,43.0729,1,Price
72472,2004-06-08,2004-06-20,2004-06-15,7,On time,1,25315,13995,,#N/A,10,Great Britain,23865,6.9394,1,Price
72473,2004-06-08,2004-06-20,2004-06-15,7,On time,1,22805,7954,,#N/A,8,Germany,17807,4.409,1,Price
72474,2004-06-08,2004-06-20,2004-06-15,7,On time,1,16043,13725,,#N/A,10,Great Britain,23595,44.1779,1,Price
72475,2004-06-08,2004-06-20,2004-06-15,7,On time,1,11166,11641,,#N/A,1,US,21511,44.189,1,Price
72476,2004-06-08,2004-06-20,2004-06-15,7,On time,1,11085,11419,,#N/A,4,US,21289,82.8529,1,Price
72477,2004-06-08,2004-06-20,2004-06-15,7,On time,1,11848,18003,,#N/A,1,US,27891,46.7194,1,Price
72478,2004-06-08,2004-06-20,2004-06-15,7,On time,1,13201,18185,,#N/A,6,Canada,28076,55.5042,1,Price
72479,2004-06-08,2004-06-20,2004-06-15,7,On time,1,18860,2096,,#N/A,1,US,11916,2646.4419,1,Price
72480,2004-06-08,2004-06-20,2004-06-15,7,On time,1,18537,19122,,#N/A,4,US,29023,2535.964,2,On Promotion
72481,2004-06-08,2004-06-20,2004-06-15,7,On time,1,15466,15077,,#N/A,4,US,24953,888.9504,6,Review
72482,2004-06-08,2004-06-20,2004-06-15,7,On time,1,18512,13524,,#N/A,4,US,23394,2596.7279,6,Review
72483,2004-06-08,2004-06-20,2004-06-15,7,On time,1,18395,14084,,#N/A,1,US,23954,2624.3529,2,On Promotion
72484,2004-06-08,2004-06-20,2004-06-15,7,On time,1,16657,4009,,#N/A,9,Australia,13844,2566.1194,1,Price
72485,2004-06-08,2004-06-20,2004-06-15,7,On time,1,16029,2672,,#N/A,9,Australia,12501,1918.2579,6,Review
72486,2004-06-08,2004-06-20,2004-06-15,7,On time,1,22908,5908,,#N/A,9,Australia,15743,2740.3337,2,On Promotion
72487,2004-06-08,2004-06-20,2004-06-15,7,On time,1,22857,6201,,#N/A,9,Australia,16036,2699.9018,2,On Promotion
72488,2004-06-08,2004-06-20,2004-06-15,7,On time,1,22988,18865,,#N/A,9,Australia,28764,1934.8329,1,Price
72489,2004-06-08,2004-06-20,2004-06-15,7,On time,1,16025,17513,,#N/A,9,Australia,27401,1945.3194,1,Price
72490,2004-06-08,2004-06-20,2004-06-15,7,On time,1,26571,10496,,#N/A,9,Australia,20363,1276.8054,0,#N/A
72491,2004-06-08,2004-06-20,2004-06-15,7,On time,1,27702,4835,,#N/A,9,Australia,14670,1276.8054,0,#N/A
72492,2004-06-08,2004-06-20,2004-06-15,7,On time,1,13021,14333,,#N/A,9,Australia,24203,659.6408,2,On Promotion
72493,2004-06-08,2004-06-20,2004-06-15,7,On time,1,14012,5897,,#N/A,9,Australia,15732,2677.9454,1,Price
72494,2004-06-08,2004-06-20,2004-06-15,7,On time,1,17328,7722,,#N/A,9,Australia,17575,894.4644,1,Price
72495,2004-06-08,2004-06-20,2004-06-15,7,On time,1,13111,12250,,#N/A,9,Australia,22120,2636.4637,2,On Promotion
72496,2004-06-08,2004-06-20,2004-06-15,7,On time,1,28297,8541,,#N/A,1,US,18394,2644.3313,2,On Promotion
72497,2004-06-08,2004-06-20,2004-06-15,7,On time,1,26681,17760,,#N/A,4,US,27648,820.2968,2,On Promotion
72498,2004-06-08,2004-06-20,2004-06-15,7,On time,1,23074,18354,,#N/A,6,Canada,28245,2700.1228,2,On Promotion
72499,2004-06-08,2004-06-20,2004-06-15,7,On time,1,20744,2226,,#N/A,4,US,12048,606.6229,1,Price
72500,2004-06-08,2004-06-20,2004-06-15,7,On time,1,24321,15737,,#N/A,1,US,25621,606.6229,1,Price
72501,2004-06-08,2004-06-20,2004-06-15,7,On time,1,21923,17231,,#N/A,1,US,27118,1238.1415,0,#N/A
72502,2004-06-08,2004-06-20,2004-06-15,7,On time,1,14888,19075,,#N/A,1,US,28976,1324.8619,1,Price
72503,2004-06-08,2004-06-20,2004-06-15,7,On time,1,18525,4423,,#N/A,6,Canada,14258,1918.2579,6,Review
72504,2004-06-08,2004-06-20,2004-06-15,7,On time,1,18980,9653,,#N/A,1,US,19512,1934.8329,1,Price
72505,2004-06-08,2004-06-20,2004-06-15,7,On time,1,18998,12094,,#N/A,1,US,21964,1972.3808,2,On Promotion
72506,2004-06-08,2004-06-20,2004-06-15,7,On time,1,18803,2814,,#N/A,1,US,12643,1934.8329,1,Price
72507,2004-06-08,2004-06-20,2004-06-15,7,On time,1,22618,4188,,#N/A,10,Great Britain,14023,1879.594,2,On Promotion
72508,2004-06-08,2004-06-20,2004-06-15,7,On time,1,25582,4396,,#N/A,10,Great Britain,14231,1286.7394,1,Price
72509,2004-06-08,2004-06-20,2004-06-15,7,On time,1,28474,3482,,#N/A,10,Great Britain,13317,624.8444,1,Price
72510,2004-06-08,2004-06-20,2004-06-15,7,On time,1,25552,7872,,#N/A,8,Germany,17725,612.1369,10,Other
72511,2004-06-08,2004-06-20,2004-06-15,7,On time,1,13257,11646,,#N/A,8,Germany,21516,2673.0613,0,#N/A
72512,2004-06-08,2004-06-20,2004-06-15,7,On time,1,15130,12458,,#N/A,9,Australia,22328,820.2968,2,On Promotion
72513,2004-06-08,2004-06-20,2004-06-15,7,On time,1,28120,10891,,#N/A,9,Australia,20759,596.689,0,#N/A
72514,2004-06-09,2004-06-21,2004-06-16,7,On time,1,24592,9491,,#N/A,9,Australia,19350,1895.0419,1,Price
72515,2004-06-09,2004-06-21,2004-06-16,7,On time,1,17234,2864,,#N/A,9,Australia,12693,41.1834,1,Price
72516,2004-06-09,2004-06-21,2004-06-16,7,On time,1,24376,3432,,#N/A,9,Australia,13267,5.514,1,Price
72517,2004-06-09,2004-06-21,2004-06-16,7,On time,1,13668,3257,,#N/A,9,Australia,13091,8.7848,10,Other
72518,2004-06-09,2004-06-21,2004-06-16,7,On time,1,12351,4027,,#N/A,9,Australia,13862,27.0615,10,Other
72519,2004-06-09,2004-06-21,2004-06-16,7,On time,1,19623,7924,,#N/A,9,Australia,17777,103.2733,1,Price
72520,2004-06-09,2004-06-21,2004-06-16,7,On time,1,19474,10691,,#N/A,7,France,20558,891.4698,10,Other
72521,2004-06-09,2004-06-21,2004-06-16,7,On time,1,15620,6693,,#N/A,10,Great Britain,16534,2631.5023,2,On Promotion
72522,2004-06-09,2004-06-21,2004-06-16,7,On time,1,28760,4011,,#N/A,1,US,13846,32.0229,1,Price
72523,2004-06-09,2004-06-21,2004-06-16,7,On time,1,25376,11982,,#N/A,4,US,21852,36.023,10,Other
72524,2004-06-09,2004-06-21,2004-06-16,7,On time,1,26243,3092,,#N/A,1,US,12923,30.1444,1,Price
72525,2004-06-09,2004-06-21,2004-06-16,7,On time,1,19870,16826,,#N/A,6,Canada,26712,41.1834,1,Price
72526,2004-06-09,2004-06-21,2004-06-16,7,On time,1,12916,1924,,#N/A,6,Canada,11744,33.139,4,Television Advertisement
72527,2004-06-09,2004-06-21,2004-06-16,7,On time,1,11262,19732,,#N/A,6,Canada,29638,104.3783,1,Price
72528,2004-06-09,2004-06-21,2004-06-16,7,On time,1,24260,12796,,#N/A,1,US,22666,49.6919,1,Price
72529,2004-06-09,2004-06-21,2004-06-16,7,On time,1,20540,19061,,#N/A,4,US,28962,11.039,1,Price
72530,2004-06-09,2004-06-21,2004-06-16,7,On time,1,20521,14270,,#N/A,1,US,24140,27.8681,1,Price
72531,2004-06-09,2004-06-21,2004-06-16,7,On time,1,16858,9859,,#N/A,1,US,19720,5.514,1,Price
72532,2004-06-09,2004-06-21,2004-06-16,7,On time,1,16806,12235,,#N/A,4,US,22105,60.7529,1,Price
72533,2004-06-09,2004-06-21,2004-06-16,7,On time,1,15358,7241,,#N/A,4,US,17089,44.1779,1,Price
72534,2004-06-09,2004-06-21,2004-06-16,7,On time,1,14764,3624,,#N/A,4,US,13459,8.0444,1,Price
72535,2004-06-09,2004-06-21,2004-06-16,7,On time,1,20773,10484,,#N/A,6,Canada,20351,34.2219,1,Price
72536,2004-06-09,2004-06-21,2004-06-16,7,On time,1,17638,6117,,#N/A,7,France,15952,77.3169,1,Price
72537,2004-06-09,2004-06-21,2004-06-16,7,On time,1,14187,4667,,#N/A,8,Germany,14502,40.432,1,Price
72538,2004-06-09,2004-06-21,2004-06-16,7,On time,1,16941,19904,,#N/A,8,Germany,29810,71.7919,10,Other
72539,2004-06-09,2004-06-21,2004-06-16,7,On time,1,23971,19864,,#N/A,10,Great Britain,29770,109.3508,1,Price
72540,2004-06-09,2004-06-21,2004-06-16,7,On time,1,22474,16662,,#N/A,8,Germany,26548,15.4479,1,Price
72541,2004-06-09,2004-06-21,2004-06-16,7,On time,1,23617,15736,,#N/A,10,Great Britain,25620,38.6529,1,Price
72542,2004-06-09,2004-06-21,2004-06-16,7,On time,1,12592,19902,,#N/A,10,Great Britain,29808,47.4819,1,Price
72543,2004-06-09,2004-06-21,2004-06-16,7,On time,1,24216,19218,,#N/A,10,Great Britain,29119,54.1119,10,Other
72544,2004-06-09,2004-06-21,2004-06-16,7,On time,1,11726,4566,,#N/A,1,US,14401,177.3083,1,Price
72545,2004-06-09,2004-06-21,2004-06-16,7,On time,1,16229,8333,,#N/A,1,US,18186,632.3473,2,On Promotion
72546,2004-06-09,2004-06-21,2004-06-16,7,On time,1,18514,13570,,#N/A,4,US,23440,2640.9058,1,Price
72547,2004-06-09,2004-06-21,2004-06-16,7,On time,1,18519,14676,,#N/A,4,US,24549,2610.3084,1,Price
72548,2004-06-09,2004-06-21,2004-06-16,7,On time,1,15422,6772,,#N/A,1,US,16614,940.2998,2,On Promotion
72549,2004-06-09,2004-06-21,2004-06-16,7,On time,1,13482,2643,,#N/A,4,US,12472,2562.7823,1,Price
72550,2004-06-09,2004-06-21,2004-06-16,7,On time,1,18420,8693,,#N/A,4,US,18546,2668.564,0,#N/A
72551,2004-06-09,2004-06-21,2004-06-16,7,On time,1,20708,4137,,#N/A,6,Canada,13972,2580.1529,2,On Promotion
72552,2004-06-09,2004-06-21,2004-06-16,7,On time,1,18432,9850,,#N/A,4,US,19711,2597.8108,1,Price
72553,2004-06-09,2004-06-21,2004-06-16,7,On time,1,18435,8862,,#N/A,1,US,18716,2626.5408,1,Price
72554,2004-06-09,2004-06-21,2004-06-16,7,On time,1,18478,4264,,#N/A,4,US,14099,2630.4194,1,Price
72555,2004-06-09,2004-06-21,2004-06-16,7,On time,1,18457,10969,,#N/A,9,Australia,20838,1378.9958,1,Price
72556,2004-06-09,2004-06-21,2004-06-16,7,On time,1,18461,15415,,#N/A,9,Australia,25298,1292.8169,1,Price
72557,2004-06-09,2004-06-21,2004-06-16,7,On time,1,27696,10414,,#N/A,9,Australia,20281,1307.7344,2,On Promotion
72558,2004-06-09,2004-06-21,2004-06-16,7,On time,1,27697,3604,,#N/A,9,Australia,13439,1238.1415,0,#N/A
72559,2004-06-09,2004-06-21,2004-06-16,7,On time,1,27486,13735,,#N/A,9,Australia,23605,650.8008,1,Price
72560,2004-06-09,2004-06-21,2004-06-16,7,On time,1,27715,6504,,#N/A,9,Australia,16342,1268.2859,2,On Promotion
72561,2004-06-09,2004-06-21,2004-06-16,7,On time,1,16607,5667,,#N/A,9,Australia,15502,2562.7823,1,Price
72562,2004-06-09,2004-06-21,2004-06-16,7,On time,1,17334,16457,,#N/A,9,Australia,26343,850.2865,0,#N/A
72563,2004-06-09,2004-06-21,2004-06-16,7,On time,1,26298,19021,,#N/A,1,US,28922,1402.0682,0,#N/A
72564,2004-06-09,2004-06-21,2004-06-16,7,On time,1,28154,2170,,#N/A,4,US,11992,2644.3313,2,On Promotion
72565,2004-06-09,2004-06-21,2004-06-16,7,On time,1,28156,10065,,#N/A,4,US,19928,2673.0613,0,#N/A
72566,2004-06-09,2004-06-21,2004-06-16,7,On time,1,15567,7531,,#N/A,6,Canada,17384,2644.3313,2,On Promotion
72567,2004-06-09,2004-06-21,2004-06-16,7,On time,1,15566,4702,,#N/A,6,Canada,14537,2742.6432,1,Price
72568,2004-06-09,2004-06-21,2004-06-16,7,On time,1,24388,8926,,#N/A,1,US,18780,650.8008,1,Price
72569,2004-06-09,2004-06-21,2004-06-16,7,On time,1,23873,10640,,#N/A,4,US,20507,695.0119,1,Price
72570,2004-06-09,2004-06-21,2004-06-16,7,On time,1,23895,19167,,#N/A,1,US,29068,596.689,0,#N/A
72571,2004-06-09,2004-06-21,2004-06-16,7,On time,1,23878,19487,,#N/A,4,US,29393,650.8008,1,Price
72572,2004-06-09,2004-06-21,2004-06-16,7,On time,1,22152,3846,,#N/A,4,US,13681,1332.0444,2,On Promotion
72573,2004-06-09,2004-06-21,2004-06-16,7,On time,1,21148,18473,,#N/A,6,Canada,28364,1297.8004,0,#N/A
72574,2004-06-09,2004-06-21,2004-06-16,7,On time,1,19357,5758,,#N/A,8,Germany,15593,1966.3144,1,Price
72575,2004-06-09,2004-06-21,2004-06-16,7,On time,1,26984,15130,,#N/A,8,Germany,25008,1950.2808,1,Price
72576,2004-06-09,2004-06-21,2004-06-16,7,On time,1,19295,9441,,#N/A,7,France,19300,1879.594,2,On Promotion
72577,2004-06-09,2004-06-21,2004-06-16,7,On time,1,22602,11326,,#N/A,10,Great Britain,21196,1939.2529,6,Review
72578,2004-06-09,2004-06-21,2004-06-16,7,On time,1,14774,1887,,#N/A,8,Germany,11707,620.4354,2,On Promotion
72579,2004-06-09,2004-06-21,2004-06-16,7,On time,1,24057,14780,,#N/A,7,France,24655,635.3529,0,#N/A
72580,2004-06-09,2004-06-21,2004-06-16,7,On time,1,12222,10656,,#N/A,10,Great Britain,20523,2682.9953,1,Price
72581,2004-06-09,2004-06-21,2004-06-16,7,On time,1,14262,12764,,#N/A,9,Australia,22634,1352.3432,2,On Promotion
72582,2004-06-10,2004-06-22,2004-06-17,7,On time,1,21390,8508,,#N/A,9,Australia,18361,35.6694,10,Other
72583,2004-06-10,2004-06-22,2004-06-17,7,On time,1,19961,19765,,#N/A,9,Australia,29671,98.3229,1,Price
72584,2004-06-10,2004-06-22,2004-06-17,7,On time,1,24891,3971,,#N/A,9,Australia,13806,5.514,1,Price
72585,2004-06-10,2004-06-22,2004-06-17,7,On time,1,23308,12281,,#N/A,9,Australia,22151,5.514,1,Price
72586,2004-06-10,2004-06-22,2004-06-17,7,On time,1,17059,13346,,#N/A,9,Australia,23216,59.659,4,Television Advertisement
72587,2004-06-10,2004-06-22,2004-06-17,7,On time,1,20931,14453,,#N/A,10,Great Britain,24324,2751.6489,2,On Promotion
72588,2004-06-10,2004-06-22,2004-06-17,7,On time,1,22836,9347,,#N/A,8,Germany,19204,2580.1529,2,On Promotion
72589,2004-06-10,2004-06-22,2004-06-17,7,On time,1,26388,8321,,#N/A,7,France,18174,2602.2529,0,#N/A
72590,2004-06-10,2004-06-22,2004-06-17,7,On time,1,19454,12500,,#N/A,8,Germany,22370,2647.5358,2,On Promotion
72591,2004-06-10,2004-06-22,2004-06-17,7,On time,1,21542,18859,,#N/A,7,France,28757,2574.6279,0,#N/A
72592,2004-06-10,2004-06-22,2004-06-17,7,On time,1,22800,19601,,#N/A,7,France,29507,2607.7779,2,On Promotion
72593,2004-06-10,2004-06-22,2004-06-17,7,On time,1,17778,9695,,#N/A,7,France,19555,2678.4979,1,Price
72594,2004-06-10,2004-06-22,2004-06-17,7,On time,1,19340,14217,,#N/A,8,Germany,24087,2641.9998,1,Price
72595,2004-06-10,2004-06-22,2004-06-17,7,On time,1,16259,8832,,#N/A,7,France,18685,635.3529,0,#N/A
72596,2004-06-10,2004-06-22,2004-06-17,7,On time,1,11503,17096,,#N/A,4,US,26983,2.5305,1,Price
72597,2004-06-10,2004-06-22,2004-06-17,7,On time,1,12963,3816,,#N/A,1,US,13651,9.934,1,Price
72598,2004-06-10,2004-06-22,2004-06-17,7,On time,1,28337,7047,,#N/A,1,US,16891,66.2779,1,Price
72599,2004-06-10,2004-06-22,2004-06-17,7,On time,1,11194,6927,,#N/A,4,US,16770,70.1344,1,Price
72600,2004-06-10,2004-06-22,2004-06-17,7,On time,1,27390,16677,,#N/A,1,US,26563,52.9958,1,Price
72601,2004-06-10,2004-06-22,2004-06-17,7,On time,1,11501,18962,,#N/A,6,Canada,28863,27.614,1,Price
72602,2004-06-10,2004-06-22,2004-06-17,7,On time,1,26072,11242,,#N/A,4,US,21112,27.614,1,Price
72603,2004-06-10,2004-06-22,2004-06-17,7,On time,1,21497,13983,,#N/A,4,US,23853,98.8533,10,Other
72604,2004-06-10,2004-06-22,2004-06-17,7,On time,1,20433,10783,,#N/A,1,US,20650,82.2783,1,Price
72605,2004-06-10,2004-06-22,2004-06-17,7,On time,1,19878,10385,,#N/A,4,US,20251,77.339,6,Review
72606,2004-06-10,2004-06-22,2004-06-17,7,On time,1,18993,4993,,#N/A,4,US,14828,142.5119,1,Price
72607,2004-06-10,2004-06-22,2004-06-17,7,On time,1,15412,5774,,#N/A,4,US,15609,5.514,1,Price
72608,2004-06-10,2004-06-22,2004-06-17,7,On time,1,16748,13610,,#N/A,4,US,23480,65.1729,1,Price
72609,2004-06-10,2004-06-22,2004-06-17,7,On time,1,20202,9902,,#N/A,6,Canada,19764,50.7748,1,Price
72610,2004-06-10,2004-06-22,2004-06-17,7,On time,1,14177,1821,,#N/A,7,France,11641,51.7472,1,Price
72611,2004-06-10,2004-06-22,2004-06-17,7,On time,1,25302,15135,,#N/A,8,Germany,25013,76.7533,1,Price
72612,2004-06-10,2004-06-22,2004-06-17,7,On time,1,16189,2242,,#N/A,10,Great Britain,12065,44.1779,1,Price
72613,2004-06-10,2004-06-22,2004-06-17,7,On time,1,13533,12947,,#N/A,10,Great Britain,22817,76.2119,1,Price
72614,2004-06-10,2004-06-22,2004-06-17,7,On time,1,12530,6675,,#N/A,6,Canada,16515,82.8529,1,Price
72615,2004-06-10,2004-06-22,2004-06-17,7,On time,1,15761,3597,,#N/A,6,Canada,13432,109.9144,1,Price
72616,2004-06-10,2004-06-22,2004-06-17,7,On time,1,20012,11311,,#N/A,4,US,21181,613.2419,1,Price
72617,2004-06-10,2004-06-22,2004-06-17,7,On time,1,15503,7570,,#N/A,1,US,17423,927.6033,2,On Promotion
72618,2004-06-10,2004-06-22,2004-06-17,7,On time,1,13724,4063,,#N/A,4,US,13898,2535.964,2,On Promotion
72619,2004-06-10,2004-06-22,2004-06-17,7,On time,1,18422,11332,,#N/A,4,US,21202,2598.9158,1,Price
72620,2004-06-10,2004-06-22,2004-06-17,7,On time,1,18428,11949,,#N/A,1,US,21819,2577.1694,1,Price
72621,2004-06-10,2004-06-22,2004-06-17,7,On time,1,21055,8809,,#N/A,8,Germany,18662,830.2307,1,Price
72622,2004-06-10,2004-06-22,2004-06-17,7,On time,1,27698,19963,,#N/A,9,Australia,29869,1303.8669,2,On Promotion
72623,2004-06-10,2004-06-22,2004-06-17,7,On time,1,27713,11578,,#N/A,9,Australia,21448,1280.6508,1,Price
72624,2004-06-10,2004-06-22,2004-06-17,7,On time,1,16623,4270,,#N/A,9,Australia,14105,2646.4419,1,Price
72625,2004-06-10,2004-06-22,2004-06-17,7,On time,1,14048,3013,,#N/A,9,Australia,12844,2552.5169,1,Price
72626,2004-06-10,2004-06-22,2004-06-17,7,On time,1,15575,3711,,#N/A,9,Australia,13546,927.6254,2,On Promotion
72627,2004-06-10,2004-06-22,2004-06-17,7,On time,1,26645,19879,,#N/A,4,US,29785,830.2307,1,Price
72628,2004-06-10,2004-06-22,2004-06-17,7,On time,1,26285,11940,,#N/A,1,US,21810,1367.7911,2,On Promotion
72629,2004-06-10,2004-06-22,2004-06-17,7,On time,1,15889,16347,,#N/A,6,Canada,26233,2688.5092,1,Price
72630,2004-06-10,2004-06-22,2004-06-17,7,On time,1,24325,4586,,#N/A,4,US,14421,627.3748,1,Price
72631,2004-06-10,2004-06-22,2004-06-17,7,On time,1,22245,15805,,#N/A,1,US,25689,1313.2483,1,Price
72632,2004-06-10,2004-06-22,2004-06-17,7,On time,1,21926,7320,,#N/A,1,US,17169,1324.8619,1,Price
72633,2004-06-10,2004-06-22,2004-06-17,7,On time,1,21928,4330,,#N/A,4,US,14165,1293.3804,1,Price
72634,2004-06-10,2004-06-22,2004-06-17,7,On time,1,19156,19597,,#N/A,1,US,29503,1909.7384,1,Price
72635,2004-06-10,2004-06-22,2004-06-17,7,On time,1,19108,2570,,#N/A,1,US,12397,1879.594,2,On Promotion
72636,2004-06-10,2004-06-22,2004-06-17,7,On time,1,14731,3501,,#N/A,4,US,13336,1918.2579,6,Review
72637,2004-06-10,2004-06-22,2004-06-17,7,On time,1,29392,11107,,#N/A,10,Great Britain,20977,2644.3313,2,On Promotion
72638,2004-06-10,2004-06-22,2004-06-17,7,On time,1,28134,7276,,#N/A,9,Australia,17125,635.3529,0,#N/A
72639,2004-06-10,2004-06-22,2004-06-17,7,On time,1,13134,8427,,#N/A,9,Australia,18280,1381.0732,0,#N/A
72640,2004-06-10,2004-06-22,2004-06-17,7,On time,1,13638,17845,,#N/A,9,Australia,27733,2673.0613,0,#N/A
